response_id,question,university,true_label,predicted_label
R_5qBKMz21lmziQcV,Q3_ALL,ISU: Iowa State University,1,1
R_1pKzbhUwaLHLDcR,Q3_ALL,ISU: Iowa State University,1,1
R_6LSxrYOcsVmP2tL,Q3_ALL,ISU: Iowa State University,1,1
R_5J4YZ3DuJKF7pKN,Q3_ALL,UF: University of Florida,1,1
R_3Jz0YlwJBEuMGhE,Q3_ALL,UF: University of Florida,1,1
R_5lgfirYC3WnbCP7,Q3_ALL,UF: University of Florida,1,1
R_7rorGcy6uD4wZGL,Q3_ALL,ISU: Iowa State University,2,1
R_65vax0FlcyQ8K1q,Q3_ALL,UF: University of Florida,1,1
R_6V4G6E44GM1LUA3,Q3_ALL,UF: University of Florida,1,1
R_5IsmUqSgkJNPaFE,Q3_ALL,UF: University of Florida,1,1
R_52PknlHBswB49lI,Q3_ALL,ISU: Iowa State University,1,1
R_76nHCbUSmMhYnBS,Q3_ALL,ISU: Iowa State University,0,1
R_5s1g7DhqzjPKm55,Q3_ALL,ISU: Iowa State University,0,1
R_8qJ8HpLFtvYgV4q,Q3_ALL,ISU: Iowa State University,1,1
R_6q7twzwPdl6cnZv,Q3_ALL,ISU: Iowa State University,0,1
R_7moppSkW21fdxK1,Q3_ALL,ISU: Iowa State University,1,1
R_1kvqn6UOVYRRQfQ,Q3_ALL,ISU: Iowa State University,1,1
R_3sXdLI1GnRoJdqZ,Q3_ALL,ISU: Iowa State University,1,1
R_5I9GwnkAQ5LE4ha,Q3_ALL,ISU: Iowa State University,2,1
R_1HMw0hk5gUWjGgv,Q3_ALL,ISU: Iowa State University,1,1
R_7R3SfNYRvKBahFq,Q3_ALL,ISU: Iowa State University,1,1
R_1mEZ4L9LTB7Eavn,Q3_ALL,ISU: Iowa State University,1,1
R_7TiIZLlE0oyLqTL,Q3_ALL,UF: University of Florida,1,1
R_7kpnbw6OvKYCAQB,Q3_ALL,UF: University of Florida,1,1
R_1FlFKLLJLtsjGZi,Q3_ALL,UF: University of Florida,2,1
R_1LmFxCC3djJIKgF,Q3_ALL,UF: University of Florida,0,1
R_7QGhk9bVUWyf9DJ,Q3_ALL,UF: University of Florida,1,1
R_6RrRdUVeHbSUjdg,Q3_ALL,UF: University of Florida,1,1
R_3DEBgB7ruJRbqo1,Q3_ALL,UF: University of Florida,1,1
R_1rAFUMHsBspozPr,Q3_ALL,UF: University of Florida,1,1
R_5LuOnFyMgpWLOYV,Q3_ALL,UF: University of Florida,1,1
R_7k81fO6CV4qNa2L,Q3_ALL,UF: University of Florida,2,1
R_6t1Eb6cpOlgNzxL,Q3_ALL,UF: University of Florida,2,1
R_7NR9SVXwsQEG57r,Q3_ALL,UF: University of Florida,1,1
R_5glNeQ69xrVZHk5,Q3_ALL,UF: University of Florida,1,1
R_5Lv9WDzOoftrqHA,Q3_ALL,UF: University of Florida,1,1
R_10kuI59hY1qQpP1,Q3_ALL,UF: University of Florida,1,1
R_6f1JV2ikd8zqoiK,Q3_ALL,UF: University of Florida,1,1
R_7NGB1DDq6ZbIPrb,Q3_ALL,UF: University of Florida,2,1
R_6EgsKKJ1LQuoA8N,Q3_ALL,UF: University of Florida,1,1
R_7Nbr5hvXjeDi79X,Q3_ALL,UF: University of Florida,0,1
R_7RfRtakkQPiOqSo,Q3_ALL,UF: University of Florida,0,1
R_3PT6XIPbWRekjAM,Q3_ALL,UF: University of Florida,0,1
R_1kzldWYPTjs9fi5,Q3_ALL,UF: University of Florida,1,1
R_3QerROJLGnPCo0h,Q3_ALL,Other university:,1,1
R_31oil0GjFcdo4sN,Q3_ALL,UF: University of Florida,1,1
R_5bOBqiNSt7qLL78,Q3_ALL,UF: University of Florida,0,1
R_6loAH0MGlzJW2yZ,Q3_ALL,UF: University of Florida,1,1
R_3rja50hX8Oe6LNF,Q3_ALL,UF: University of Florida,1,1
R_6q9FqgBSL8eu3fQ,Q7_ISU,ISU: Iowa State University,1,1
R_3FP8MFsc6GUwqqu,Q7_ISU,ISU: Iowa State University,1,1
R_7bKna3X5beSSLOU,Q7_ISU,ISU: Iowa State University,0,1
R_7tHFm08ZqpS7Goh,Q7_ISU,ISU: Iowa State University,2,1
R_7HncCA1Up5ZBQPN,Q7_ISU,ISU: Iowa State University,2,1
R_110QPtui6InPSxu,Q7_ISU,ISU: Iowa State University,2,1
R_5hyuLMPAF88us20,Q7_ISU,ISU: Iowa State University,2,1
R_7CCB4JqaaVnZ48C,Q7_ISU,ISU: Iowa State University,1,1
R_6dNNWPpK7HpEeYx,Q7_ISU,ISU: Iowa State University,1,1
R_1BQPDWWp7WY6Z5P,Q7_ISU,ISU: Iowa State University,2,1
R_75zHxnfel6miHhl,Q7_ISU,ISU: Iowa State University,1,1
R_7VZ8z8tcaLN4HT3,Q7_ISU,ISU: Iowa State University,1,1
R_3rOpLYX8G2tGsQS,Q7_ISU,ISU: Iowa State University,1,1
R_1O4yoiRUuTeeAF3,Q2_ISU,ISU: Iowa State University,1,0
R_1OU55NYB4iCMHpE,Q2_ISU,ISU: Iowa State University,1,0
R_7w30HTp7BI4JKbn,Q2_ISU,ISU: Iowa State University,2,0
R_5IgScZUQ7AcRdBB,Q2_ISU,ISU: Iowa State University,2,0
R_6KC0LpR90K7wCJH,Q2_ISU,ISU: Iowa State University,1,0
R_1szWpyYIuKytJ5f,Q2_ISU,ISU: Iowa State University,0,0
R_7DqCHDf1bYc9EnI,Q2_ISU,ISU: Iowa State University,0,0
R_3mOh4V1cd5hcT5A,Q2_ISU,ISU: Iowa State University,0,0
R_7i4k7ZRP7z20kxn,Q2_ISU,ISU: Iowa State University,0,0
R_7OIUO3hE8uJphJZ,Q2_ISU,ISU: Iowa State University,1,0
R_7CIfQEfAdlD487n,Q2_ISU,ISU: Iowa State University,0,0
R_1hF9DdcoYwkcjCK,Q2_ISU,ISU: Iowa State University,0,0
R_67q9FFmGrNTmTKS,Q2_ISU,ISU: Iowa State University,2,0
R_5eBsr2ov5i1W5Mt,Q2_ISU,ISU: Iowa State University,2,0
R_7jxxwewMdDTiSyZ,Q2_ISU,ISU: Iowa State University,1,0
R_37jPA5YD84K5cVP,Q2_ISU,ISU: Iowa State University,0,0
R_1Mu0w2xlje29wax,Q2_ISU,ISU: Iowa State University,1,0
R_7pttRIBgqJG6a8F,Q2_ISU,ISU: Iowa State University,2,0
R_6izIkiSgNi8P7iN,Q3_ALL,MSU: Michigan State University,1,1
R_1MuGH3yAikZ9TBT,Q3_ALL,MSU: Michigan State University,0,1
R_34iayBDTuout3vl,Q3_ALL,MSU: Michigan State University,0,1
R_3Eyj5WLstFvUuwa,Q3_ALL,MSU: Michigan State University,0,1
R_7Rz20VaXbThzAa5,Q3_ALL,MSU: Michigan State University,0,1
R_31aU7TbLkJTYTa4,Q3_ALL,MSU: Michigan State University,1,1
R_6Dp9jD48dsTLEwn,Q3_ALL,MSU: Michigan State University,1,1
R_65Hm9agDfzPJ5V7,Q3_ALL,MSU: Michigan State University,1,1
R_7ekRNVZDNJfgDlL,Q3_ALL,MSU: Michigan State University,1,1
R_715YlYKNNHvNCFr,Q3_ALL,MSU: Michigan State University,0,1
R_7cUqLDuxDjP9AID,Q3_ALL,MSU: Michigan State University,1,1
R_3O6xYk5FbraCvrr,Q3_ALL,MSU: Michigan State University,0,1
R_6ALfSwzRwGizlF7,Q3_ALL,MSU: Michigan State University,0,1
R_5L6ztovVPAj03PY,Q3_ALL,MSU: Michigan State University,1,1
R_6onBDjtLW0Vbo82,Q3_ALL,MSU: Michigan State University,1,1
R_5sq5mvIU281VSgh,Q3_ALL,MSU: Michigan State University,1,1
R_70YsX2CqcUGvIgN,Q3_ALL,MSU: Michigan State University,0,1
R_6IjaeYuO112Xs3x,Q3_ALL,MSU: Michigan State University,1,1
R_7EyaseCICINhdva,Q3_ALL,MSU: Michigan State University,1,1
R_5GwsT07bwf7Uk6j,Q3_ALL,MSU: Michigan State University,1,1
R_7oGt8hUZxm4ZnR0,Q3_ALL,MSU: Michigan State University,1,1
R_1QGDPdf3JeVSuyM,Q3_ALL,MSU: Michigan State University,1,1
R_1Qy2IgjGhs1hBGU,Q3_ALL,MSU: Michigan State University,1,1
R_3DYwbTIWEPTy0yR,Q3_ALL,MSU: Michigan State University,0,1
R_3LjaL9nDLDPzccb,Q3_ALL,MSU: Michigan State University,0,1
R_5mjTjs9D4Z3wDjz,Q3_ALL,MSU: Michigan State University,1,1
R_63Cr6k9NlCnLIl6,Q3_ALL,MSU: Michigan State University,1,1
R_3HSIvqdnnzwYmuf,Q3_ALL,MSU: Michigan State University,0,1
R_6aJjsk8pExXqpDG,Q3_ALL,MSU: Michigan State University,0,1
R_5KxOKZL1I8W1Tlt,Q3_ALL,MSU: Michigan State University,1,1
R_1hwseMrABSHLdQd,Q3_ALL,MSU: Michigan State University,0,1
R_7GCFoJrhwEQVqJa,Q3_ALL,MSU: Michigan State University,1,1
R_3ZEUmwa5IecSlrT,Q3_ALL,MSU: Michigan State University,0,1
R_1PGdsNELTeSAV9b,Q3_ALL,MSU: Michigan State University,0,1
R_76SxxsrSjhiacgh,Q3_ALL,MSU: Michigan State University,0,1
R_1TPtVXJDVM9IKNb,Q3_ALL,MSU: Michigan State University,0,1
R_1QyeMApIFjN1e6U,Q3_ALL,MSU: Michigan State University,0,1
R_32TwEfaOPfERfrj,Q3_ALL,MSU: Michigan State University,0,1
R_5i7YThwB74GL9AW,Q3_ALL,MSU: Michigan State University,1,1
R_3Pl6HofbKrQRUXL,Q3_ALL,MSU: Michigan State University,1,1
R_7M5JmakjV6B0BZy,Q3_ALL,MSU: Michigan State University,1,1
R_3aSnvInvbN2tLmF,Q3_ALL,MSU: Michigan State University,1,1
R_1tDTPqelswJ3aT1,Q3_ALL,MSU: Michigan State University,0,1
R_6nMEUJVYDWKdLmv,Q3_ALL,MSU: Michigan State University,0,1
R_6KqZHap7WxP97ID,Q3_ALL,MSU: Michigan State University,0,1
R_3hng6NmlyNfsJUZ,Q3_ALL,MSU: Michigan State University,0,1
R_316nS0o73WSOuP9,Q3_ALL,MSU: Michigan State University,0,1
R_5IQ55R8OpPXoGJP,Q3_ALL,MSU: Michigan State University,1,1
R_1m2SYecI7SA8kWR,Q3_ALL,MSU: Michigan State University,0,1
R_7PSLsKAB30MyZuF,Q3_ALL,MSU: Michigan State University,1,1
R_1DEcdMTFGCTr9HH,Q3_ALL,MSU: Michigan State University,0,1
R_6JykZk1kcpoM22d,Q3_ALL,MSU: Michigan State University,1,1
R_5YQdxu72o2LvYNt,Q3_ALL,MSU: Michigan State University,1,1
R_73cfxZNNUgl8V8J,Q3_ALL,MSU: Michigan State University,1,1
R_7lEvkIY2xf8fuBv,Q3_ALL,MSU: Michigan State University,0,1
R_7CLtKdwZKOGCCZ3,Q3_ALL,MSU: Michigan State University,0,1
R_6lDM5rKKYPLoEVr,Q3_ALL,MSU: Michigan State University,0,1
R_3PAFwxKNwMjNPKU,Q3_ALL,MSU: Michigan State University,0,1
R_52CqUntRTqi4IAF,Q3_ALL,MSU: Michigan State University,0,1
R_5hnhvEZB50BPW74,Q3_ALL,MSU: Michigan State University,0,1
R_3zRQBcbpYsORmP5,Q3_ALL,MSU: Michigan State University,1,1
R_1CTIbxXfWOHCF2N,Q3_ALL,MSU: Michigan State University,0,1
R_3j59BDlW4dn2Kpb,Q3_ALL,MSU: Michigan State University,1,1
R_7EmAVcDZXbKdpP9,Q3_ALL,MSU: Michigan State University,1,1
R_3hWFoUAG0CKISCp,Q3_ALL,MSU: Michigan State University,0,1
R_1y2yKw7dD3djUIZ,Q3_ALL,MSU: Michigan State University,1,1
R_6McCOUV6p5JJl6t,Q3_ALL,MSU: Michigan State University,1,1
R_6QGxFS85TIqnepV,Q3_ALL,MSU: Michigan State University,0,1
R_1nBGnboYDraia96,Q3_ALL,MSU: Michigan State University,1,1
R_1rMwsv0og9zF0aJ,Q3_ALL,MSU: Michigan State University,0,1
R_1VyDJOKcwjCeINq,Q3_ALL,MSU: Michigan State University,1,1
R_5CNOfvT3xjhSP92,Q3_ALL,MSU: Michigan State University,1,1
R_7POb0pt1F2gw4oq,Q3_ALL,MSU: Michigan State University,0,1
R_6lLmw2np3PPrOHD,Q3_ALL,MSU: Michigan State University,0,1
R_6tnCTiZ0f1dCNLH,Q3_ALL,MSU: Michigan State University,0,1
R_6SeiJf1ODqvjF26,Q3_ALL,NA,1,1
R_5F4nkjp3blPUIU0,Q3_ALL,NA,0,1
R_6qsvAOXRbwzofw7,Q3_ALL,NA,0,1
R_6e3DA2M03fbXf2q,Q3_ALL,MSU: Michigan State University,1,1
R_6c5DPUanosOypS9,Q3_ALL,NA,1,1
R_7q7OzXqni6VH4Fr,Q3_ALL,NA,1,1
R_7zev1uatBuv7Fbg,Q3_ALL,ISU: Iowa State University,0,1
R_7kGOLCuydXUdM5w,Q3_ALL,ISU: Iowa State University,0,1
R_5CCbxxosOS8OJk4,Q3_ALL,ISU: Iowa State University,0,1
R_1DOxfH26RgqpXMk,Q3_ALL,ISU: Iowa State University,1,1
R_5bUBABfpTEFSXSA,Q3_ALL,ISU: Iowa State University,1,1
R_51bK1m9GsW3pX3z,Q3_ALL,MSU: Michigan State University,1,1
R_1o18QxjDfxb8YNP,Q3_ALL,ISU: Iowa State University,1,1
R_6OlXQXZBOhaVNFk,Q3_ALL,ISU: Iowa State University,0,1
R_6bdNd21OA8PRM5j,Q3_ALL,ISU: Iowa State University,2,1
R_1F7xJeD8ubuWXD3,Q3_ALL,ISU: Iowa State University,2,1
R_1MahFDOQp3kwBrv,Q3_ALL,ISU: Iowa State University,1,1
R_6aQ5I73rlbe9Y95,Q3_ALL,ISU: Iowa State University,0,1
R_5zuqIH4JZeu6haN,Q3_ALL,ISU: Iowa State University,1,1
R_6SpGPOAWHIgzDMJ,Q3_ALL,ISU: Iowa State University,0,1
R_5h0x5HqxkyUXZ1G,Q3_ALL,ISU: Iowa State University,1,1
R_7n3C1JOWAIQBE8k,Q3_ALL,ISU: Iowa State University,2,1
R_5B5xCbQBsNTD3jm,Q3_ALL,ISU: Iowa State University,0,1
R_6oYkh2Ihcih7dMC,Q3_ALL,ISU: Iowa State University,1,1
R_5rYgn4KkaCfE9mP,Q3_ALL,ISU: Iowa State University,1,1
R_7XoZHzQuxbxPPmD,Q3_ALL,ISU: Iowa State University,1,1
R_6o0zwdrmHTfIA6i,Q3_ALL,ISU: Iowa State University,0,1
R_7mVpuzbAh6Ld8GZ,Q3_ALL,ISU: Iowa State University,1,1
R_64w4tHTpnbOFarD,Q3_ALL,ISU: Iowa State University,1,1
R_6SDUnbumW3sfqIp,Q3_ALL,ISU: Iowa State University,0,1
R_62tcAf5CLCuSqVM,Q3_ALL,UF: University of Florida,0,1
R_6gZqcJ6vaS2IYVY,Q3_ALL,UF: University of Florida,1,1
R_708fXumuunscKIN,Q3_ALL,UF: University of Florida,0,1
R_77PhrWt3NDAlhya,Q3_ALL,UF: University of Florida,2,1
R_7loWg6yrgvSIgYK,Q3_ALL,UF: University of Florida,1,1
R_1Gu3pnQUr09zqZH,Q3_ALL,UF: University of Florida,2,1
R_5qdXZGrMTEN3pXf,Q3_ALL,UF: University of Florida,2,1
R_67WOzyPNuUiQDHb,Q3_ALL,UF: University of Florida,1,1
R_6GdjVJT4IXKUNjd,Q3_ALL,UF: University of Florida,2,1
R_7GxbNPD47HpiY44,Q3_ALL,UF: University of Florida,1,1
R_6hCelUgOkIS6GOt,Q3_ALL,UF: University of Florida,2,1
R_7MSBgNhMGgoI2oe,Q3_ALL,UF: University of Florida,1,1
R_7Hfp21A3ntrZFmN,Q3_ALL,UF: University of Florida,1,1
R_7nSGDXV7IcR4mHw,Q3_ALL,UF: University of Florida,2,1
R_6FrFFoAxqMr9gnz,Q3_ALL,UF: University of Florida,1,1
R_6i54MM2Wbgp27W5,Q3_ALL,UF: University of Florida,1,1
R_3FRLgMTSzgK8bK8,Q3_ALL,UF: University of Florida,1,1
R_3rBb2fC3ZSacF7p,Q3_ALL,UF: University of Florida,1,1
R_6XSe2b08yvIj1El,Q3_ALL,UF: University of Florida,1,1
R_1EasEVeEQrI4Yer,Q3_ALL,UF: University of Florida,1,1
R_4U6rficFoWdek6q,Q3_ALL,UF: University of Florida,0,1
R_5dGbFHRY6vXTXSU,Q3_ALL,UF: University of Florida,1,1
R_1M9DiegLkeqFrQn,Q3_ALL,UF: University of Florida,1,1
R_7783dl1o7i8zW4W,Q3_ALL,UF: University of Florida,2,1
R_7rISokYfmiUPmeG,Q3_ALL,UF: University of Florida,1,1
R_6YwXmlubIimopdR,Q3_ALL,UF: University of Florida,1,1
R_5BU1JVcYe7Z1ojL,Q3_ALL,UF: University of Florida,2,1
R_5IWBJ9n9xK8nBqg,Q3_ALL,UF: University of Florida,1,1
R_6qaDKZUfiROknoM,Q3_ALL,UF: University of Florida,1,1
R_6s6bMnl4ImJBxnB,Q3_ALL,UF: University of Florida,1,1
R_6H8EpgdpypozkZP,Q3_ALL,UF: University of Florida,1,1
R_6eiwPtJY0lIoVX3,Q3_ALL,UF: University of Florida,1,1
R_1lBgKya8h2yZ8SB,Q3_ALL,UF: University of Florida,0,1
R_50ADNoM95amXTYy,Q3_ALL,UF: University of Florida,1,1
R_1CPKqUjx6ly5jje,Q3_ALL,UF: University of Florida,2,1
R_1rFZuZeeRNX8NUK,Q3_ALL,UF: University of Florida,0,1
R_1SwPjBzP2rfhQUF,Q3_ALL,UF: University of Florida,1,1
R_3o6dkxwXmjoeAVB,Q3_ALL,UF: University of Florida,2,1
R_5Iy6gxzeOCDbEl3,Q3_ALL,UF: University of Florida,1,1
R_3fIZtj0Lr8e7YAU,Q3_ALL,UF: University of Florida,1,1
R_52m4uUMuX5h8RoA,Q3_ALL,UF: University of Florida,1,1
R_75EkvSyd29tcHiC,Q3_ALL,UF: University of Florida,1,1
R_3oTSWTFZonif9sg,Q3_ALL,UF: University of Florida,1,1
R_5H7CywyEpUOkyCH,Q3_ALL,UF: University of Florida,2,1
R_13gEP2HpJoafLRB,Q3_ALL,UF: University of Florida,1,1
R_5qPFX2bXNTcAxzj,Q3_ALL,UF: University of Florida,1,1
R_5hQyZe0z9plMVC9,Q3_ALL,UF: University of Florida,1,1
R_5nq4TcG2zFP1C1q,Q3_ALL,UF: University of Florida,1,1
R_3JJXaisz3C85Yj3,Q3_ALL,UF: University of Florida,1,1
R_2VsBoUFGmZVzg41,Q3_ALL,UF: University of Florida,1,1
R_1FJkH2HjaBCL9G7,Q3_ALL,UF: University of Florida,1,1
R_6VKEkUQ7AEAuZo2,Q3_ALL,UF: University of Florida,1,1
R_5hhAWUHIRZDEdfq,Q3_ALL,UF: University of Florida,2,1
R_57BZ0Q1S2b7HK35,Q3_ALL,UF: University of Florida,2,1
R_5DRCY0iOY5md31K,Q3_ALL,UF: University of Florida,1,1
R_5khA2ysidM6gCWJ,Q3_ALL,UF: University of Florida,1,1
R_7TVLvCbZyVL0IBr,Q3_ALL,UF: University of Florida,1,1
R_5Jk2iOwV4ayvUxU,Q3_ALL,UF: University of Florida,1,1
R_1Pinh7R2Fw6F3F2,Q3_ALL,UF: University of Florida,1,1
R_31GVm5VnXQK4T7K,Q3_ALL,UF: University of Florida,2,1
R_68HOK2Rwsm0zuc9,Q3_ALL,UF: University of Florida,1,1
R_6Lea9gPVW2r5g1j,Q3_ALL,UF: University of Florida,1,1
R_7cXJBMt1cmpLOL8,Q3_ALL,UF: University of Florida,1,1
R_12QicaNNttjblaN,Q3_ALL,UF: University of Florida,1,1
R_1fwz3hjct5bn9jX,Q3_ALL,UF: University of Florida,1,1
R_3Oy65C7brWGhtUE,Q3_ALL,UF: University of Florida,0,1
R_5QuINK0SBWNTKKN,Q3_ALL,UF: University of Florida,1,1
R_1TAx5HnKJqGe5gM,Q3_ALL,UF: University of Florida,1,1
R_1DHkJF4InRXNfZ2,Q3_ALL,UF: University of Florida,2,1
R_3Ed16VR1KryQo9a,Q3_ALL,UF: University of Florida,2,1
R_7TSihQRIZur3cLC,Q3_ALL,UF: University of Florida,1,1
R_7F5mGPCe4saP45r,Q3_ALL,UF: University of Florida,1,1
R_3dimpMg1jEAsxH3,Q3_ALL,UF: University of Florida,1,1
R_5Lh40mM3DJ1nF6Y,Q3_ALL,NA,1,1
R_6Qs0dv8gfHzdIQx,Q3_ALL,UF: University of Florida,1,1
R_6rYAgNzjCWP5uhP,Q3_ALL,UF: University of Florida,0,1
R_1GZZmrQBMcFdjgW,Q3_ALL,"UCSB: University of California, Santa Barbara",2,1
R_60uz5mm0qL1IOAx,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_5zSxa9lQ6vbmm8G,Q3_ALL,"UCSB: University of California, Santa Barbara",2,1
R_3P0MDAIgSkB2hOw,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_5SrYvCHgzPdpID7,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_18YgzR8yYhZ3Anm,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_1mfXQccBAXL2qFU,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_3BnfjstK0APDBlh,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_1wgjZ9mK8Z9zU7D,Q3_ALL,"UCSB: University of California, Santa Barbara",2,1
R_5GUgg2JOX5tD0d3,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_1eixBtY8H3ej83f,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_1xJQS4UgVzdljy1,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_5riZRCrmg7LuwIS,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_6MNbXjI0n5gXLJw,Q3_ALL,"UCSB: University of California, Santa Barbara",2,1
R_7ZZHBOz1XH2AcOV,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_6OYNpYeNgYGN5Cu,Q3_ALL,"UCSB: University of California, Santa Barbara",2,1
R_7fXrRFetdF9M9A5,Q3_ALL,"UCSB: University of California, Santa Barbara",2,1
R_1rU78uwsVrcY1pv,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_79jvmZxdJxGQD1n,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_7qaFxMa4daxkMgY,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_3aFggcKG0B3JH9W,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_5AYExmwPy8Syk5j,Q3_ALL,"UCSB: University of California, Santa Barbara",0,1
R_5JrYsaHlRReiRCp,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_1qJONcTM1qobaj7,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_1pS6zvvENTI795r,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_7lxiZJFf1f5LoeY,Q3_ALL,"UCSB: University of California, Santa Barbara",0,1
R_1MgDGH9N6uPQ0QF,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_1l64W7aJGYyrmkz,Q3_ALL,"UCSB: University of California, Santa Barbara",2,1
R_5hQROw89sqXdibn,Q3_ALL,"UCSB: University of California, Santa Barbara",1,1
R_3RyLI9RDQjcbhrE,Q4_UF,UF: University of Florida,1,1
R_7gbRRQXt5Jg6ezu,Q4_UF,UF: University of Florida,1,1
R_1frzvJIGKcm6Fdx,Q4_UF,UF: University of Florida,0,1
R_1amUGgfsJzfvYZ3,Q4_UF,UF: University of Florida,1,1
R_1WMAo0ilmhZwzPp,Q4_UF,UF: University of Florida,1,1
R_3kUbaBUkaZ8Wffz,Q4_UF,UF: University of Florida,1,1
R_5ZV6wBdT3f4a1lD,Q4_UF,UF: University of Florida,0,1
R_72P9s5pldZY7MZ5,Q4_UF,UF: University of Florida,1,1
R_1eNX389YIbM0sz7,Q4_UF,UF: University of Florida,1,1
R_6GxkH2Bd6CVPWUV,Q4_UF,Other university:,0,1
R_4aqOq6LqHnf1fBo,Q4_UF,UF: University of Florida,1,1
R_7hF9HRViA6LJDlB,Q4_UF,UF: University of Florida,1,1
R_7cBfO9vJx5xUPb3,Q4_UF,UF: University of Florida,1,1
R_6KTo9GL1PyhZJ25,Q4_UF,UF: University of Florida,0,1
R_3dKrxU8SJv9jCJj,Q4_UF,UF: University of Florida,1,1
R_5azDcJdFE7K9zUZ,Q4_UF,UF: University of Florida,2,1
R_7VnQjEJ14Cvbk3L,Q4_UF,UF: University of Florida,1,1
R_52m7mNidFq6neal,Q4_UF,UF: University of Florida,1,1
R_5OOybiSNaayy99G,Q4_UF,UF: University of Florida,0,1
R_50xjAyrFzqStbVv,Q4_UF,UF: University of Florida,1,1
R_1sbRqW4HqGTHTMx,Q4_UF,UF: University of Florida,2,1
R_3DT3T2GoiRO6qIy,Q4_UF,UF: University of Florida,0,1
R_5C8x63mMeNXYKYC,Q4_UF,UF: University of Florida,0,1
R_3aRkisuTYaAsICH,Q4_UF,UF: University of Florida,1,1
R_530VWztACdYCbZZ,Q4_UF,UF: University of Florida,0,1
R_3G6UGLsnHyfovVs,Q4_UF,UF: University of Florida,0,1
R_3fjTegG7Pv2DgHN,Q4_UF,UF: University of Florida,1,1
R_19n9m31ndWGtUgz,Q4_UF,UF: University of Florida,1,1
R_6aDTJDxbCPNnwNX,Q4_UF,UF: University of Florida,0,1
R_3q9IPfUX1mDj3Kj,Q4_UF,UF: University of Florida,1,1
R_55VhUu4mER1RK0h,Q4_UF,UF: University of Florida,2,1
R_1bjarNpgI5oIW0F,Q4_UF,UF: University of Florida,1,1
R_3I0uQM1Bclv6efn,Q4_UF,UF: University of Florida,1,1
R_387SZJMhGBGWE7f,Q4_UF,UF: University of Florida,1,1
R_6MaFU0Mt3he6x1S,Q4_UF,UF: University of Florida,0,1
R_5EzYZurMDe3u1OK,Q4_UF,UF: University of Florida,1,1
R_194cmNDaTEBG6hc,Q4_UF,UF: University of Florida,1,1
R_6rjZskfVdMiXZEk,Q4_UF,UF: University of Florida,1,1
R_7us8yZ2pmTMBrnJ,Q4_UF,UF: University of Florida,1,1
R_3r0u3oa9WivB0ol,Q4_UF,UF: University of Florida,1,1
R_7hz3TGHNfQKnZv7,Q4_UF,UF: University of Florida,1,1
R_7EuEEd8qK0xcXFp,Q4_UF,UF: University of Florida,0,1
R_6CaxLdmKICPf6im,Q4_UF,UF: University of Florida,1,1
R_7doH3zqHsgIzP2H,Q4_UF,UF: University of Florida,1,1
R_3laeVpDzKUn9GAa,Q4_UF,UF: University of Florida,1,1
R_77VeoXQ1JBYRJwg,Q4_UF,UF: University of Florida,1,1
R_17CemYhVsYIsBWP,Q4_UF,UF: University of Florida,0,1
R_1GoQQb3KTLb1sLT,Q4_UF,UF: University of Florida,0,1
R_3i3FpIJYcJUvJom,Q4_UF,UF: University of Florida,1,1
R_7mmGbtCGz2alowj,Q4_UF,UF: University of Florida,1,1
R_1Kr7cguKL9fTCsV,Q4_UF,UF: University of Florida,0,1
R_5mCGjFVnCd1DY5P,Q4_UF,UF: University of Florida,1,1
R_5AoZVEgcVVa7j7b,Q4_UF,UF: University of Florida,1,1
R_374oMmtTMsCIqVq,Q4_UF,UF: University of Florida,1,1
R_1Jr5fn8g96WKaks,Q4_UF,UF: University of Florida,2,1
R_5U36oQyM120JVW9,Q4_UF,UF: University of Florida,1,1
R_3oAfn6fHhfRkM5l,Q4_UF,UF: University of Florida,1,1
R_5uPeoXoLBxHOHLD,Q4_UF,UF: University of Florida,1,1
R_7H2eeGOMpxea0Bd,Q4_UF,UF: University of Florida,0,1
R_7hZr8DN6RDftdS3,Q4_UF,UF: University of Florida,1,1
R_7JEP0j91jhRWOo8,Q4_UF,UF: University of Florida,0,1
R_1QJFbQGqVer4vOR,Q4_UF,UF: University of Florida,1,1
R_3qvmbeRuFBpJeiR,Q4_UF,UF: University of Florida,1,1
